trip,mark,length,weight,species,year,site,river
2,1,182.88,NA,RBT,2003,Vig,Ruby
2,1,368.3,NA,RBT,2003,Vig,Ruby
2,0,269.24,181.4,RBT,2003,Vig,Ruby
2,0,261.62,172.33,RBT,2003,Vig,Ruby
2,1,304.8,NA,RBT,2003,Vig,Ruby
2,1,256.54,NA,RBT,2003,Vig,Ruby
2,0,274.32,195.005,RBT,2003,Vig,Ruby
2,1,284.48,NA,RBT,2003,Vig,Ruby
2,1,289.56,NA,RBT,2003,Vig,Ruby
2,0,241.3,131.515,RBT,2003,Vig,Ruby
2,0,398.78,548.735,RBT,2003,Vig,Ruby
2,0,330.2,376.405,RBT,2003,Vig,Ruby
2,1,228.6,NA,RBT,2003,Vig,Ruby
2,1,144.78,NA,RBT,2003,Vig,Ruby
2,1,231.14,NA,RBT,2003,Vig,Ruby
2,1,200.66,NA,RBT,2003,Vig,Ruby
2,1,254,NA,RBT,2003,Vig,Ruby
2,0,276.86,226.75,RBT,2003,Vig,Ruby
2,0,302.26,290.24,RBT,2003,Vig,Ruby
2,0,378.46,539.665,RBT,2003,Vig,Ruby
2,0,335.28,353.73,RBT,2003,Vig,Ruby
2,0,243.84,172.33,RBT,2003,Vig,Ruby
2,1,391.16,NA,RBT,2003,Vig,Ruby
2,0,393.7,662.11,RBT,2003,Vig,Ruby
2,1,281.94,NA,RBT,2003,Vig,Ruby
2,0,307.34,294.775,RBT,2003,Vig,Ruby
2,1,314.96,NA,RBT,2003,Vig,Ruby
2,0,284.48,235.82,RBT,2003,Vig,Ruby
2,0,312.42,312.915,RBT,2003,Vig,Ruby
2,0,271.78,217.68,RBT,2003,Vig,Ruby
2,0,220.98,104.305,RBT,2003,Vig,Ruby
2,0,251.46,181.4,RBT,2003,Vig,Ruby
2,1,254,NA,RBT,2003,Vig,Ruby
2,0,170.18,77.095,RBT,2003,Vig,Ruby
2,1,411.48,NA,RBT,2003,Vig,Ruby
2,0,299.72,281.17,RBT,2003,Vig,Ruby
2,1,337.82,NA,RBT,2003,Vig,Ruby
2,1,287.02,NA,RBT,2003,Vig,Ruby
2,0,317.5,308.38,RBT,2003,Vig,Ruby
2,1,388.62,NA,RBT,2003,Vig,Ruby
2,0,355.6,390.01,RBT,2003,Vig,Ruby
2,0,368.3,521.525,RBT,2003,Vig,Ruby
2,1,342.9,NA,RBT,2003,Vig,Ruby
2,0,317.5,362.8,RBT,2003,Vig,Ruby
2,0,279.4,208.61,RBT,2003,Vig,Ruby
2,1,266.7,NA,RBT,2003,Vig,Ruby
2,0,289.56,253.96,RBT,2003,Vig,Ruby
2,1,302.26,NA,RBT,2003,Vig,Ruby
2,1,256.54,NA,RBT,2003,Vig,Ruby
2,0,251.46,117.91,RBT,2003,Vig,Ruby
2,1,307.34,NA,RBT,2003,Vig,Ruby
2,1,266.7,NA,RBT,2003,Vig,Ruby
2,1,218.44,NA,RBT,2003,Vig,Ruby
2,0,233.68,113.375,RBT,2003,Vig,Ruby
1,0,274.32,190.47,RBT,2004,Can,Ruby
1,0,294.64,226.75,RBT,2004,Can,Ruby
1,0,337.82,299.31,RBT,2004,Can,Ruby
1,0,274.32,235.82,RBT,2004,Can,Ruby
1,0,274.32,199.54,RBT,2004,Can,Ruby
1,0,269.24,208.61,RBT,2004,Can,Ruby
1,0,317.5,249.425,RBT,2004,Can,Ruby
1,0,279.4,235.82,RBT,2004,Can,Ruby
1,0,342.9,421.755,RBT,2004,Can,Ruby
1,0,330.2,331.055,RBT,2004,Can,Ruby
1,0,312.42,308.38,RBT,2004,Can,Ruby
1,0,314.96,290.24,RBT,2004,Can,Ruby
1,0,256.54,163.26,RBT,2004,Can,Ruby
1,0,271.78,199.54,RBT,2004,Can,Ruby
1,0,284.48,199.54,RBT,2004,Can,Ruby
1,0,241.3,126.98,RBT,2004,Can,Ruby
1,0,154.94,36.28,RBT,2004,Can,Ruby
1,0,195.58,68.025,RBT,2004,Can,Ruby
1,0,218.44,99.77,RBT,2004,Can,Ruby
1,0,241.3,145.12,RBT,2004,Can,Ruby
1,0,243.84,140.585,RBT,2004,Can,Ruby
1,0,210.82,95.235,RBT,2004,Can,Ruby
1,0,149.86,27.21,RBT,2004,Can,Ruby
1,0,147.32,27.21,RBT,2004,Can,Ruby
1,0,218.44,86.165,RBT,2004,Can,Ruby
1,0,165.1,36.28,RBT,2004,Can,Ruby
1,0,271.78,181.4,RBT,2004,Can,Ruby
1,0,162.56,40.815,RBT,2004,Can,Ruby
1,0,154.94,31.745,RBT,2004,Can,Ruby
1,0,114.3,22.675,RBT,2004,Can,Ruby
1,0,147.32,31.745,RBT,2004,Can,Ruby
1,0,137.16,27.21,RBT,2004,Can,Ruby
1,0,198.12,68.025,RBT,2004,Can,Ruby
1,0,152.4,27.21,RBT,2004,Can,Ruby
1,0,180.34,63.49,RBT,2004,Can,Ruby
1,0,132.08,27.21,RBT,2004,Can,Ruby
1,0,226.06,126.98,RBT,2004,Can,Ruby
1,0,320.04,380.94,RBT,2004,Can,Ruby
1,0,330.2,340.125,RBT,2004,Can,Ruby
1,0,279.4,281.17,RBT,2004,Can,Ruby
1,0,228.6,136.05,RBT,2004,Can,Ruby
1,0,322.58,380.94,RBT,2004,Can,Ruby
1,0,330.2,390.01,RBT,2004,Can,Ruby
1,0,279.4,244.89,RBT,2004,Can,Ruby
1,0,182.88,68.025,RBT,2004,Can,Ruby
1,0,157.48,45.35,RBT,2004,Can,Ruby
1,0,231.14,117.91,RBT,2004,Can,Ruby
1,0,254,154.19,RBT,2004,Can,Ruby
1,0,266.7,176.865,RBT,2004,Can,Ruby
1,0,228.6,117.91,RBT,2004,Can,Ruby
1,0,215.9,99.77,RBT,2004,Can,Ruby
1,0,165.1,49.885,RBT,2004,Can,Ruby
1,0,246.38,163.26,RBT,2004,Can,Ruby
1,0,180.34,63.49,RBT,2004,Can,Ruby
1,0,175.26,54.42,RBT,2004,Can,Ruby
1,0,121.92,22.675,RBT,2004,Can,Ruby
1,0,226.06,104.305,RBT,2004,Can,Ruby
1,0,302.26,294.775,RBT,2004,Can,Ruby
1,0,170.18,54.42,RBT,2004,Can,Ruby
1,0,144.78,40.815,RBT,2004,Can,Ruby
1,0,210.82,108.84,RBT,2004,Can,Ruby
1,0,330.2,344.66,RBT,2004,Can,Ruby
1,0,144.78,31.745,RBT,2004,Can,Ruby
1,0,170.18,49.885,RBT,2004,Can,Ruby
1,0,149.86,31.745,RBT,2004,Can,Ruby
1,0,124.46,22.675,RBT,2004,Can,Ruby
1,0,203.2,86.165,RBT,2004,Can,Ruby
1,0,165.1,45.35,RBT,2004,Can,Ruby
1,0,200.66,81.63,RBT,2004,Can,Ruby
1,0,182.88,63.49,RBT,2004,Can,Ruby
1,0,152.4,31.745,RBT,2004,Can,Ruby
1,0,157.48,36.28,RBT,2004,Can,Ruby
1,0,193.04,72.56,RBT,2004,Can,Ruby
1,0,205.74,90.7,RBT,2004,Can,Ruby
1,0,368.3,435.36,RBT,2004,Can,Ruby
1,0,360.68,439.895,RBT,2004,Can,Ruby
1,0,172.72,54.42,RBT,2004,Can,Ruby
1,0,162.56,40.815,RBT,2004,Can,Ruby
1,0,154.94,36.28,RBT,2004,Can,Ruby
1,0,165.1,49.885,RBT,2004,Can,Ruby
1,0,144.78,31.745,RBT,2004,Can,Ruby
1,0,180.34,63.49,RBT,2004,Can,Ruby
1,0,170.18,54.42,RBT,2004,Can,Ruby
1,0,180.34,63.49,RBT,2004,Can,Ruby
1,0,177.8,63.49,RBT,2004,Can,Ruby
1,0,144.78,31.745,RBT,2004,Can,Ruby
1,0,114.3,22.675,RBT,2004,Can,Ruby
1,0,274.32,213.145,RBT,2004,Can,Ruby
1,0,175.26,63.49,RBT,2004,Can,Ruby
1,0,279.4,217.68,RBT,2004,Can,Ruby
1,0,335.28,335.59,RBT,2004,Can,Ruby
1,0,302.26,281.17,RBT,2004,Can,Ruby
1,0,304.8,281.17,RBT,2004,Can,Ruby
1,0,358.14,417.22,RBT,2004,Can,Ruby
1,0,322.58,340.125,RBT,2004,Can,Ruby
1,0,254,185.935,RBT,2004,Can,Ruby
1,0,261.62,195.005,RBT,2004,Can,Ruby
1,0,299.72,263.03,RBT,2004,Can,Ruby
1,0,307.34,281.17,RBT,2004,Can,Ruby
1,0,332.74,353.73,RBT,2004,Can,Ruby
1,0,345.44,435.36,RBT,2004,Can,Ruby
1,0,317.5,303.845,RBT,2004,Can,Ruby
1,0,226.06,104.305,RBT,2004,Can,Ruby
1,0,238.76,131.515,RBT,2004,Can,Ruby
1,0,213.36,122.445,RBT,2004,Can,Ruby
1,0,248.92,163.26,RBT,2004,Can,Ruby
1,0,200.66,77.095,RBT,2004,Can,Ruby
1,0,198.12,81.63,RBT,2004,Can,Ruby
1,0,314.96,308.38,RBT,2004,Can,Ruby
1,0,205.74,81.63,RBT,2004,Can,Ruby
1,0,320.04,353.73,RBT,2004,Can,Ruby
1,0,195.58,72.56,RBT,2004,Can,Ruby
1,0,200.66,81.63,RBT,2004,Can,Ruby
1,0,157.48,45.35,RBT,2004,Can,Ruby
1,0,208.28,99.77,RBT,2004,Can,Ruby
1,0,154.94,40.815,RBT,2004,Can,Ruby
1,0,167.64,49.885,RBT,2004,Can,Ruby
1,0,154.94,36.28,RBT,2004,Can,Ruby
1,0,142.24,27.21,RBT,2004,Can,Ruby
1,0,185.42,63.49,RBT,2004,Can,Ruby
1,0,152.4,40.815,RBT,2004,Can,Ruby
1,0,167.64,49.885,RBT,2004,Can,Ruby
1,0,208.28,95.235,RBT,2004,Can,Ruby
1,0,223.52,95.235,RBT,2004,Can,Ruby
1,0,238.76,122.445,RBT,2004,Can,Ruby
1,0,236.22,126.98,RBT,2004,Can,Ruby
1,0,157.48,36.28,RBT,2004,Can,Ruby
1,0,132.08,22.675,RBT,2004,Can,Ruby
1,0,157.48,31.745,RBT,2004,Can,Ruby
1,0,157.48,40.815,RBT,2004,Can,Ruby
1,0,175.26,58.955,RBT,2004,Can,Ruby
1,0,165.1,40.815,RBT,2004,Can,Ruby
1,0,170.18,45.35,RBT,2004,Can,Ruby
1,0,187.96,68.025,RBT,2004,Can,Ruby
1,0,137.16,49.885,RBT,2004,Can,Ruby
1,0,172.72,54.42,RBT,2004,Can,Ruby
1,0,147.32,31.745,RBT,2004,Can,Ruby
1,0,187.96,54.42,RBT,2004,Can,Ruby
1,0,154.94,40.815,RBT,2004,Can,Ruby
1,0,162.56,45.35,RBT,2004,Can,Ruby
1,0,162.56,40.815,RBT,2004,Can,Ruby
1,0,160.02,49.885,RBT,2004,Can,Ruby
1,0,132.08,22.675,RBT,2004,Can,Ruby
1,0,154.94,40.815,RBT,2004,Can,Ruby
1,0,144.78,27.21,RBT,2004,Can,Ruby
1,0,162.56,45.35,RBT,2004,Can,Ruby
1,0,149.86,36.28,RBT,2004,Can,Ruby
1,0,137.16,27.21,RBT,2004,Can,Ruby
1,0,137.16,27.21,RBT,2004,Can,Ruby
1,0,132.08,22.675,RBT,2004,Can,Ruby
1,0,134.62,27.21,RBT,2004,Can,Ruby
1,0,149.86,36.28,RBT,2004,Can,Ruby
1,0,134.62,22.675,RBT,2004,Can,Ruby
1,0,129.54,22.675,RBT,2004,Can,Ruby
1,0,137.16,22.675,RBT,2004,Can,Ruby
1,0,132.08,22.675,RBT,2004,Can,Ruby
1,0,142.24,27.21,RBT,2004,Can,Ruby
1,0,129.54,22.675,RBT,2004,Can,Ruby
1,0,124.46,18.14,RBT,2004,Can,Ruby
1,0,121.92,18.14,RBT,2004,Can,Ruby
1,0,119.38,18.14,RBT,2004,Can,Ruby
1,0,119.38,18.14,RBT,2004,Can,Ruby
1,0,114.3,18.14,RBT,2004,Can,Ruby
1,0,119.38,18.14,RBT,2004,Can,Ruby
1,0,124.46,22.675,RBT,2004,Can,Ruby
1,0,129.54,22.675,RBT,2004,Can,Ruby
1,0,109.22,18.14,RBT,2004,Can,Ruby
1,0,99.06,13.605,RBT,2004,Can,Ruby
1,0,111.76,18.14,RBT,2004,Can,Ruby
1,0,111.76,18.14,RBT,2004,Can,Ruby
1,0,121.92,18.14,RBT,2004,Can,Ruby
1,0,114.3,18.14,RBT,2004,Can,Ruby
1,0,127,22.675,RBT,2004,Can,Ruby
1,0,304.8,285.705,RBT,2004,Can,Ruby
1,0,292.1,244.89,RBT,2004,Can,Ruby
1,0,299.72,285.705,RBT,2004,Can,Ruby
1,0,241.3,140.585,RBT,2004,Can,Ruby
1,0,347.98,362.8,RBT,2004,Can,Ruby
1,0,213.36,99.77,RBT,2004,Can,Ruby
1,0,271.78,217.68,RBT,2004,Can,Ruby
1,0,297.18,299.31,RBT,2004,Can,Ruby
1,0,233.68,149.655,RBT,2004,Can,Ruby
1,0,299.72,272.1,RBT,2004,Can,Ruby
1,0,236.22,145.12,RBT,2004,Can,Ruby
1,0,304.8,281.17,RBT,2004,Can,Ruby
1,0,243.84,163.26,RBT,2004,Can,Ruby
1,0,266.7,199.54,RBT,2004,Can,Ruby
1,0,228.6,117.91,RBT,2004,Can,Ruby
1,0,233.68,99.77,RBT,2004,Can,Ruby
1,0,241.3,154.19,RBT,2004,Can,Ruby
1,0,170.18,58.955,RBT,2004,Can,Ruby
1,0,264.16,190.47,RBT,2004,Can,Ruby
1,0,157.48,49.885,RBT,2004,Can,Ruby
1,0,246.38,154.19,RBT,2004,Can,Ruby
1,0,241.3,145.12,RBT,2004,Can,Ruby
1,0,259.08,190.47,RBT,2004,Can,Ruby
1,0,238.76,145.12,RBT,2004,Can,Ruby
1,0,154.94,49.885,RBT,2004,Can,Ruby
1,0,152.4,45.35,RBT,2004,Can,Ruby
1,0,165.1,45.35,RBT,2004,Can,Ruby
1,0,157.48,45.35,RBT,2004,Can,Ruby
1,0,175.26,63.49,RBT,2004,Can,Ruby
1,0,160.02,45.35,RBT,2004,Can,Ruby
1,0,182.88,63.49,RBT,2004,Can,Ruby
1,0,160.02,49.885,RBT,2004,Can,Ruby
1,0,162.56,49.885,RBT,2004,Can,Ruby
1,0,170.18,54.42,RBT,2004,Can,Ruby
1,0,152.4,45.35,RBT,2004,Can,Ruby
1,0,187.96,63.49,RBT,2004,Can,Ruby
1,0,198.12,81.63,RBT,2004,Can,Ruby
1,0,246.38,58.955,RBT,2004,Can,Ruby
1,0,167.64,54.42,RBT,2004,Can,Ruby
1,0,149.86,36.28,RBT,2004,Can,Ruby
1,0,157.48,49.885,RBT,2004,Can,Ruby
1,0,165.1,54.42,RBT,2004,Can,Ruby
1,0,182.88,63.49,RBT,2004,Can,Ruby
1,0,152.4,40.815,RBT,2004,Can,Ruby
1,0,139.7,36.28,RBT,2004,Can,Ruby
1,0,165.1,49.885,RBT,2004,Can,Ruby
1,0,152.4,49.885,RBT,2004,Can,Ruby
1,0,119.38,22.675,RBT,2004,Can,Ruby
1,0,144.78,40.815,RBT,2004,Can,Ruby
1,0,149.86,40.815,RBT,2004,Can,Ruby
1,0,132.08,36.28,RBT,2004,Can,Ruby
1,0,142.24,36.28,RBT,2004,Can,Ruby
1,0,147.32,45.35,RBT,2004,Can,Ruby
1,0,152.4,49.885,RBT,2004,Can,Ruby
1,0,170.18,54.42,RBT,2004,Can,Ruby
1,0,162.56,49.885,RBT,2004,Can,Ruby
1,0,137.16,31.745,RBT,2004,Can,Ruby
1,0,129.54,27.21,RBT,2004,Can,Ruby
1,0,109.22,18.14,RBT,2004,Can,Ruby
1,0,116.84,22.675,RBT,2004,Can,Ruby
1,0,139.7,36.28,RBT,2004,Can,Ruby
1,0,132.08,31.745,RBT,2004,Can,Ruby
1,0,114.3,22.675,RBT,2004,Can,Ruby
1,0,129.54,27.21,RBT,2004,Can,Ruby
1,0,93.98,18.14,RBT,2004,Can,Ruby
1,0,129.54,27.21,RBT,2004,Can,Ruby
1,0,127,27.21,RBT,2004,Can,Ruby
1,0,121.92,22.675,RBT,2004,Can,Ruby
1,0,134.62,27.21,RBT,2004,Can,Ruby
1,0,132.08,27.21,RBT,2004,Can,Ruby
1,0,129.54,22.675,RBT,2004,Can,Ruby
1,0,119.38,22.675,RBT,2004,Can,Ruby
1,0,106.68,18.14,RBT,2004,Can,Ruby
1,0,127,27.21,RBT,2004,Can,Ruby
1,0,96.52,18.14,RBT,2004,Can,Ruby
1,0,86.36,13.605,RBT,2004,Can,Ruby
1,0,114.3,18.14,RBT,2004,Can,Ruby
1,0,127,27.21,RBT,2004,Can,Ruby
1,0,114.3,18.14,RBT,2004,Can,Ruby
1,0,127,22.675,RBT,2004,Can,Ruby
1,0,121.92,22.675,RBT,2004,Can,Ruby
1,0,101.6,18.14,RBT,2004,Can,Ruby
1,0,114.3,18.14,RBT,2004,Can,Ruby
1,0,147.32,36.28,RBT,2004,Can,Ruby
1,0,119.38,22.675,RBT,2004,Can,Ruby
1,0,99.06,18.14,RBT,2004,Can,Ruby
1,0,149.86,36.28,RBT,2004,Can,Ruby
1,0,127,22.675,RBT,2004,Can,Ruby
1,0,109.22,18.14,RBT,2004,Can,Ruby
1,0,129.54,27.21,RBT,2004,Can,Ruby
1,0,106.68,18.14,RBT,2004,Can,Ruby
1,0,114.3,22.675,RBT,2004,Can,Ruby
1,0,106.68,18.14,RBT,2004,Can,Ruby
2,0,264.16,163.26,RBT,2004,Can,Ruby
2,0,322.58,281.17,RBT,2004,Can,Ruby
2,1,304.8,NA,RBT,2004,Can,Ruby
2,0,238.76,113.375,RBT,2004,Can,Ruby
2,1,330.2,NA,RBT,2004,Can,Ruby
2,1,325.12,NA,RBT,2004,Can,Ruby
2,1,340.36,NA,RBT,2004,Can,Ruby
2,0,254,145.12,RBT,2004,Can,Ruby
2,1,226.06,NA,RBT,2004,Can,Ruby
2,0,330.2,335.59,RBT,2004,Can,Ruby
2,0,347.98,399.08,RBT,2004,Can,Ruby
2,0,203.2,81.63,RBT,2004,Can,Ruby
2,1,157.48,NA,RBT,2004,Can,Ruby
2,0,147.32,40.815,RBT,2004,Can,Ruby
2,1,276.86,NA,RBT,2004,Can,Ruby
2,1,200.66,NA,RBT,2004,Can,Ruby
2,0,175.26,58.955,RBT,2004,Can,Ruby
2,1,205.74,NA,RBT,2004,Can,Ruby
2,0,195.58,77.095,RBT,2004,Can,Ruby
2,0,157.48,45.35,RBT,2004,Can,Ruby
2,0,210.82,90.7,RBT,2004,Can,Ruby
2,0,218.44,90.7,RBT,2004,Can,Ruby
2,0,147.32,36.28,RBT,2004,Can,Ruby
2,1,167.64,NA,RBT,2004,Can,Ruby
2,0,154.94,36.28,RBT,2004,Can,Ruby
2,0,165.1,40.815,RBT,2004,Can,Ruby
2,1,355.6,NA,RBT,2004,Can,Ruby
2,0,167.64,49.885,RBT,2004,Can,Ruby
2,0,180.34,63.49,RBT,2004,Can,Ruby
2,0,149.86,36.28,RBT,2004,Can,Ruby
2,0,210.82,108.84,RBT,2004,Can,Ruby
2,1,335.28,NA,RBT,2004,Can,Ruby
2,0,205.74,90.7,RBT,2004,Can,Ruby
2,0,142.24,31.745,RBT,2004,Can,Ruby
2,1,144.78,NA,RBT,2004,Can,Ruby
2,0,142.24,31.745,RBT,2004,Can,Ruby
2,0,248.92,145.12,RBT,2004,Can,Ruby
2,1,340.36,NA,RBT,2004,Can,Ruby
2,0,287.02,249.425,RBT,2004,Can,Ruby
2,0,332.74,349.195,RBT,2004,Can,Ruby
2,0,294.64,281.17,RBT,2004,Can,Ruby
2,0,177.8,68.025,RBT,2004,Can,Ruby
2,1,147.32,NA,RBT,2004,Can,Ruby
2,1,180.34,NA,RBT,2004,Can,Ruby
2,0,137.16,27.21,RBT,2004,Can,Ruby
2,0,134.62,27.21,RBT,2004,Can,Ruby
2,0,149.86,36.28,RBT,2004,Can,Ruby
2,0,233.68,108.84,RBT,2004,Can,Ruby
2,0,200.66,63.49,RBT,2004,Can,Ruby
2,1,175.26,NA,RBT,2004,Can,Ruby
2,1,223.52,NA,RBT,2004,Can,Ruby
2,0,152.4,36.28,RBT,2004,Can,Ruby
2,1,281.94,NA,RBT,2004,Can,Ruby
2,0,228.6,108.84,RBT,2004,Can,Ruby
2,0,190.5,77.095,RBT,2004,Can,Ruby
2,0,175.26,54.42,RBT,2004,Can,Ruby
2,1,154.94,NA,RBT,2004,Can,Ruby
2,0,259.08,181.4,RBT,2004,Can,Ruby
2,0,165.1,54.42,RBT,2004,Can,Ruby
2,0,165.1,54.42,RBT,2004,Can,Ruby
2,0,175.26,63.49,RBT,2004,Can,Ruby
2,1,215.9,NA,RBT,2004,Can,Ruby
2,1,276.86,NA,RBT,2004,Can,Ruby
2,0,144.78,31.745,RBT,2004,Can,Ruby
2,1,147.32,NA,RBT,2004,Can,Ruby
2,0,177.8,63.49,RBT,2004,Can,Ruby
2,0,241.3,131.515,RBT,2004,Can,Ruby
2,1,210.82,NA,RBT,2004,Can,Ruby
2,0,162.56,54.42,RBT,2004,Can,Ruby
2,1,144.78,NA,RBT,2004,Can,Ruby
2,0,195.58,86.165,RBT,2004,Can,Ruby
2,0,119.38,27.21,RBT,2004,Can,Ruby
2,1,180.34,NA,RBT,2004,Can,Ruby
2,0,195.58,86.165,RBT,2004,Can,Ruby
2,1,213.36,NA,RBT,2004,Can,Ruby
2,0,162.56,54.42,RBT,2004,Can,Ruby
2,1,147.32,NA,RBT,2004,Can,Ruby
2,1,170.18,NA,RBT,2004,Can,Ruby
2,1,198.12,NA,RBT,2004,Can,Ruby
2,1,152.4,NA,RBT,2004,Can,Ruby
2,0,149.86,36.28,RBT,2004,Can,Ruby
2,0,175.26,54.42,RBT,2004,Can,Ruby
2,1,116.84,NA,RBT,2004,Can,Ruby
2,0,152.4,36.28,RBT,2004,Can,Ruby
2,0,160.02,54.42,RBT,2004,Can,Ruby
2,0,144.78,31.745,RBT,2004,Can,Ruby
2,0,142.24,27.21,RBT,2004,Can,Ruby
2,0,109.22,18.14,RBT,2004,Can,Ruby
2,0,137.16,27.21,RBT,2004,Can,Ruby
2,0,175.26,54.42,RBT,2004,Can,Ruby
2,0,322.58,326.52,RBT,2004,Can,Ruby
2,1,281.94,NA,RBT,2004,Can,Ruby
2,0,304.8,244.89,RBT,2004,Can,Ruby
2,0,165.1,45.35,RBT,2004,Can,Ruby
2,1,185.42,NA,RBT,2004,Can,Ruby
2,0,251.46,163.26,RBT,2004,Can,Ruby
2,0,287.02,235.82,RBT,2004,Can,Ruby
2,1,177.8,NA,RBT,2004,Can,Ruby
2,0,139.7,36.28,RBT,2004,Can,Ruby
2,1,314.96,NA,RBT,2004,Can,Ruby
2,0,139.7,31.745,RBT,2004,Can,Ruby
2,0,167.64,54.42,RBT,2004,Can,Ruby
2,1,157.48,NA,RBT,2004,Can,Ruby
2,0,187.96,68.025,RBT,2004,Can,Ruby
2,0,149.86,40.815,RBT,2004,Can,Ruby
2,0,144.78,36.28,RBT,2004,Can,Ruby
2,1,154.94,NA,RBT,2004,Can,Ruby
2,0,132.08,27.21,RBT,2004,Can,Ruby
2,0,167.64,63.49,RBT,2004,Can,Ruby
2,0,190.5,72.56,RBT,2004,Can,Ruby
2,0,177.8,63.49,RBT,2004,Can,Ruby
2,1,152.4,NA,RBT,2004,Can,Ruby
2,0,180.34,68.025,RBT,2004,Can,Ruby
2,0,226.06,117.91,RBT,2004,Can,Ruby
2,0,213.36,99.77,RBT,2004,Can,Ruby
2,0,269.24,226.75,RBT,2004,Can,Ruby
2,1,256.54,NA,RBT,2004,Can,Ruby
2,1,175.26,NA,RBT,2004,Can,Ruby
2,0,160.02,54.42,RBT,2004,Can,Ruby
2,0,195.58,81.63,RBT,2004,Can,Ruby
2,0,241.3,149.655,RBT,2004,Can,Ruby
2,0,157.48,45.35,RBT,2004,Can,Ruby
2,1,307.34,NA,RBT,2004,Can,Ruby
2,0,345.44,421.755,RBT,2004,Can,Ruby
2,0,322.58,299.31,RBT,2004,Can,Ruby
2,1,304.8,NA,RBT,2004,Can,Ruby
2,1,157.48,NA,RBT,2004,Can,Ruby
2,1,162.56,NA,RBT,2004,Can,Ruby
2,1,187.96,NA,RBT,2004,Can,Ruby
2,0,167.64,58.955,RBT,2004,Can,Ruby
2,0,259.08,195.005,RBT,2004,Can,Ruby
2,1,114.3,NA,RBT,2004,Can,Ruby
2,0,276.86,190.47,RBT,2004,Can,Ruby
2,1,251.46,NA,RBT,2004,Can,Ruby
2,0,170.18,58.955,RBT,2004,Can,Ruby
2,0,254,158.725,RBT,2004,Can,Ruby
2,1,137.16,NA,RBT,2004,Can,Ruby
2,1,134.62,NA,RBT,2004,Can,Ruby
2,0,127,31.745,RBT,2004,Can,Ruby
2,0,119.38,27.21,RBT,2004,Can,Ruby
2,0,101.6,18.14,RBT,2004,Can,Ruby
2,0,104.14,18.14,RBT,2004,Can,Ruby
2,0,160.02,49.885,RBT,2004,Can,Ruby
2,1,127,NA,RBT,2004,Can,Ruby
2,0,114.3,22.675,RBT,2004,Can,Ruby
2,0,134.62,27.21,RBT,2004,Can,Ruby
2,0,147.32,36.28,RBT,2004,Can,Ruby
2,1,162.56,NA,RBT,2004,Can,Ruby
2,0,147.32,40.815,RBT,2004,Can,Ruby
2,1,127,NA,RBT,2004,Can,Ruby
2,1,149.86,NA,RBT,2004,Can,Ruby
2,0,134.62,36.28,RBT,2004,Can,Ruby
2,0,132.08,31.745,RBT,2004,Can,Ruby
2,0,129.54,31.745,RBT,2004,Can,Ruby
2,0,149.86,36.28,RBT,2004,Can,Ruby
2,1,132.08,NA,RBT,2004,Can,Ruby
2,0,147.32,40.815,RBT,2004,Can,Ruby
2,1,147.32,NA,RBT,2004,Can,Ruby
2,0,246.38,158.725,RBT,2004,Can,Ruby
2,1,200.66,NA,RBT,2004,Can,Ruby
2,1,350.52,NA,RBT,2004,Can,Ruby
2,1,241.3,NA,RBT,2004,Can,Ruby
2,0,175.26,58.955,RBT,2004,Can,Ruby
2,1,200.66,NA,RBT,2004,Can,Ruby
2,0,180.34,72.56,RBT,2004,Can,Ruby
2,1,154.94,NA,RBT,2004,Can,Ruby
2,0,238.76,131.515,RBT,2004,Can,Ruby
2,1,167.64,NA,RBT,2004,Can,Ruby
2,0,152.4,40.815,RBT,2004,Can,Ruby
2,1,160.02,NA,RBT,2004,Can,Ruby
2,0,152.4,40.815,RBT,2004,Can,Ruby
2,1,205.74,NA,RBT,2004,Can,Ruby
2,1,152.4,NA,RBT,2004,Can,Ruby
2,1,241.3,NA,RBT,2004,Can,Ruby
2,0,152.4,40.815,RBT,2004,Can,Ruby
2,0,111.76,22.675,RBT,2004,Can,Ruby
2,1,152.4,NA,RBT,2004,Can,Ruby
2,0,157.48,45.35,RBT,2004,Can,Ruby
2,0,127,27.21,RBT,2004,Can,Ruby
2,0,144.78,36.28,RBT,2004,Can,Ruby
2,1,350.52,NA,RBT,2004,Can,Ruby
2,0,109.22,22.675,RBT,2004,Can,Ruby
2,0,114.3,22.675,RBT,2004,Can,Ruby
2,1,152.4,NA,RBT,2004,Can,Ruby
2,1,213.36,NA,RBT,2004,Can,Ruby
2,0,137.16,36.28,RBT,2004,Can,Ruby
2,0,127,31.745,RBT,2004,Can,Ruby
2,0,152.4,40.815,RBT,2004,Can,Ruby
2,1,243.84,NA,RBT,2004,Can,Ruby
2,0,322.58,294.775,RBT,2004,Can,Ruby
2,0,294.64,217.68,RBT,2004,Can,Ruby
2,1,309.88,NA,RBT,2004,Can,Ruby
2,0,251.46,136.05,RBT,2004,Can,Ruby
2,0,210.82,90.7,RBT,2004,Can,Ruby
2,1,248.92,NA,RBT,2004,Can,Ruby
2,0,309.88,308.38,RBT,2004,Can,Ruby
2,0,180.34,49.885,RBT,2004,Can,Ruby
2,0,208.28,77.095,RBT,2004,Can,Ruby
2,0,243.84,131.515,RBT,2004,Can,Ruby
2,0,198.12,90.7,RBT,2004,Can,Ruby
